Data Solicitação;Data Aprovação;Data Programada;Data Recebimento;Número Solicitação;Cod. Cliente;Razão Social;UF Cliente;Qtd. Cartuchos;Cód. Categoria;Desc. Categoria;Transportadora;Status
30/09/2008;30/09/2008;03/10/2008;22/10/2008;C08090001309;127;Buriti Imóveis e Administração Ltda.;SP;15;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
30/09/2008;01/10/2008;06/10/2008;23/10/2008;C08090001481;128;Prefeitura Municipal da Estancia Turistica de Embu ;sp;75;3;Órgãos Públicos e Empresas Estatais;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
01/10/2008;01/10/2008;06/10/2008;22/10/2008;C08100000245;129;Sandria Projetos e Construções Ltda;SP;5;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
01/10/2008;01/10/2008;03/10/2008;23/10/2008;C08100000326;130;COMPANHIA DO METROPOLITANO DE SÃO PAULO;SP;131;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
02/10/2008;02/10/2008;07/10/2008;22/10/2008;C08100000407;131;MARINHO PROCESSAMENTO DE DADOS;SP;32;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
02/10/2008;02/10/2008;09/10/2008;23/01/2009;C08100000598;132;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;RJ;150;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
02/10/2008;02/10/2008;07/10/2008;06/11/2008;C08100000679;133;AMC Comunicação S/C Ltda;SP;9;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
02/10/2008;03/10/2008;08/10/2008;29/10/2008;C08100000750;134;CD STUDIO;SP;54;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Encerrada
03/10/2008;03/10/2008;08/10/2008;06/11/2008;C08100000830;135;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;SP;47;4;Revendedor;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
06/10/2008;06/10/2008;15/10/2008;29/10/2008;C08100000911;136;BELOCOPY COMERCIO DE EQUIPAMENTOS REPROGRAFICOS LTDA;MG;108;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/10/2008;07/10/2008;09/10/2008;;C08100001055;137;KITANI LOCAÇÃO E COM. DE EQUIPS LTDA;SP;300;4;Revendedor;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Cancelada
07/10/2008;07/10/2008;09/10/2008;24/11/2008;C08100001136;138;Pharmedic Pharmaceuticals Imp.Distr.Com.Rep.Ltda;SP;11;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
07/10/2008;28/10/2008;30/10/2008;18/11/2008;C08100001217;139;OKIDATA DO BRASIL INFORMÁTICA;SP;50;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
07/10/2008;08/10/2008;09/10/2008;18/11/2008;C08100001306;140;Tribunal de Contas do Estado de São Paulo;SP;108;3;Órgãos Públicos e Empresas Estatais;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
08/10/2008;08/10/2008;10/10/2008;07/11/2008;C08100001489;141;Pacolla Assessoria e Comunicação Ltda;SP;15;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
09/10/2008;09/10/2008;10/10/2008;18/11/2008;C08100001560;118;DISTRIFILM COMERCIAL LTDA;SP;331;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/10/2008;09/10/2008;14/10/2008;06/11/2008;C08100001640;142;JANAINA DE OLIVEIRA - ASSESSORIA   ;SP;150;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
09/10/2008;09/10/2008;14/10/2008;;C08100001721;143;Carmel Comercial Ltda;SP;50;4;Revendedor;ATLAS LOGÍSTICA LTDA;Cancelada
09/10/2008;09/10/2008;14/10/2008;18/11/2008;C08100001802;144;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;SP;144;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
11/10/2008;13/10/2008;20/10/2008;04/12/2008;C08100001993;145;abba equipamentos de informatica e suprimentos ltda;go;50;4;Revendedor;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Encerrada
14/10/2008;14/10/2008;16/10/2008;06/11/2008;C08100002027;102;Voluntarios da Patria;SP;5;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
15/10/2008;16/10/2008;21/10/2008;06/11/2008;C08100002108;148;must eventos e desenvolvimento ltda.;sp;25;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
15/10/2008;;;;C08100002299;149;Tribunal Regional do Trabalho da 5º Região;BA;100;3;Órgãos Públicos e Empresas Estatais;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Rejeitada
16/10/2008;16/10/2008;;;C08100002370;150;Hotal Camping Estância Atibainha Ltda.;SP;31;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Cancelada
16/10/2008;16/10/2008;21/10/2008;07/11/2008;C08100002450;150;Hotal Camping Estância Atibainha Ltda.;SP;31;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
16/10/2008;16/10/2008;23/10/2008;05/12/2008;C08100002531;151;H2L EQUIPAMENTOS SISTEMAS LTDA;MS;56;4;Revendedor;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
20/10/2008;;;;C08100002612;154;Alanta S/A Indústria e Comércio;SP;1;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Rejeitada
20/10/2008;;;;C08100002701;155;Miracula;sp;20;5;Empresas / Estado de São Paulo;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Rejeitada
20/10/2008;21/10/2008;23/10/2008;18/11/2008;C08100002884;143;Carmel Comercial Ltda;SP;240;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
21/10/2008;21/10/2008;23/10/2008;06/11/2008;C08100002965;156;Golden Distribuidora LTDA;SP;4;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
21/10/2008;21/10/2008;23/10/2008;18/11/2008;C08100003007;157;Gloria Andreza Moreira ME;SP;15;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
21/10/2008;21/10/2008;23/10/2008;06/11/2008;C08100003180;152;ALLDORA TECNOLOGIA LTDA;SP;78;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
22/10/2008;;;;C08100003260;159;Erico Tooru Tanji;SP;1;1;Usuário Final-cadastro com CPF (entre 1 à 14 cart.);Ponto de Coleta;Rejeitada
22/10/2008;;;;C08100003341;160;Ricardo Lacerda Bruns;SP;1;1;Usuário Final-cadastro com CPF (entre 1 à 14 cart.);DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Rejeitada
22/10/2008;;;;C08100003422;161;Roberto Kasmanas;SP;1;1;Usuário Final-cadastro com CPF (entre 1 à 14 cart.);DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Rejeitada
22/10/2008;22/10/2008;24/10/2008;18/11/2008;C08100003503;162;BANCO ABN AMRO REAL S/A ;SP;976;5;Empresas / Estado de São Paulo;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Encerrada
23/10/2008;23/10/2008;24/10/2008;;C08100003694;118;DISTRIFILM COMERCIAL LTDA;SP;96;4;Revendedor;ATLAS LOGÍSTICA LTDA;Cancelada
23/10/2008;23/10/2008;27/10/2008;24/03/2009;C08100003775;163;cprinter informatica e comercio ltda epp;SP;30;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
23/10/2008;23/10/2008;24/10/2008;18/11/2008;C08100003856;130;COMPANHIA DO METROPOLITANO DE SÃO PAULO;SP;96;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
23/10/2008;24/10/2008;03/11/2008;04/12/2008;C08100003937;164;TRIBUNAL DE JUSTIÇA DO DISTRITO FEDERAL E DOS TERRITÓRIOS;DF;50;3;Órgãos Públicos e Empresas Estatais;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Encerrada
28/10/2008;28/10/2008;31/10/2008;25/11/2008;C08100004070;165;Alves & Pacheco Assessoria;sp;3;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
29/10/2008;29/10/2008;29/10/2008;31/10/2008;C08100004402;132;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;RJ;201;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
30/10/2008;30/10/2008;31/10/2008;18/11/2008;C08100004585;119;BIRD SOLUTION LTDA;SP;47;4;Revendedor;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
31/10/2008;31/10/2008;04/11/2008;;C08100004666;167;univers arquitetura e design;sp;19;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Em trânsito
31/10/2008;31/10/2008;04/11/2008;;C08100004747;168;ROHR S/A ESTRUTURAS TUBULARES;SP;3;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Em trânsito
31/10/2008;31/10/2008;04/11/2008;01/12/2008;C08100004828;169; Conspal Construtora e Imobiliária Ltda;SP;10;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
31/10/2008;03/11/2008;05/11/2008;01/12/2008;C08100004909;170;AMD South America Ltda;SP;5;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
03/11/2008;03/11/2008;05/11/2008;02/12/2008;C08110000108;171;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;36;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
03/11/2008;03/11/2008;05/11/2008;02/12/2008;C08110000280;118;DISTRIFILM COMERCIAL LTDA;SP;89;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
03/11/2008;03/11/2008;05/11/2008;01/12/2008;C08110000361;158;ACC BRASIL IND.E COM.DE COMPUTADORES LTDA-ACCEPT ;SP;28;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/11/2008;04/11/2008;06/11/2008;03/03/2009;C08110000442;135;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;SP;74;4;Revendedor;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
05/11/2008;05/11/2008;07/11/2008;02/12/2008;C08110000523;173;REIS OFFICE PRODUCTS COMERCIAL LTDA;SP;96;4;Revendedor;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
06/11/2008;10/11/2008;17/11/2008;27/01/2009;C08110000604;174;Instituto brasileiro do meio ambiente e dos recursos naturais renovaveis;df;30;3;Órgãos Públicos e Empresas Estatais;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Encerrada
07/11/2008;10/11/2008;12/11/2008;05/12/2008;C08110000795;134;CD STUDIO;SP;25;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Encerrada
10/11/2008;10/11/2008;12/11/2008;;C08110000876;175;RMTJ IMPRESSOES LTDA;SP;250;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Cancelada
11/11/2008;11/11/2008;18/11/2008;12/02/2009;C08110000957;176;IRB-BRASIL RESSEGUROS S.A.;RJ;87;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
11/11/2008;11/11/2008;13/11/2008;01/12/2008;C08110001090;177;I4PRO INFORMATICA LTDA;SP;13;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
11/11/2008;11/11/2008;17/11/2008;01/12/2008;C08110001171;178;PHB Eletronica ltda;SP;30;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
12/11/2008;13/11/2008;21/11/2008;05/12/2008;C08110001252;153;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;PR;35;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
13/11/2008;13/11/2008;18/11/2008;05/12/2008;C08110001333;143;Carmel Comercial Ltda;SP;184;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
13/11/2008;13/11/2008;18/11/2008;05/12/2008;C08110001414;179;SIGNORINI PRODUCAO GRAFICA;SP;17;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
13/11/2008;;;;C08110001503;180;jaqueline aparecida gomes de melo;rj;1;1;Usuário Final-cadastro com CPF (entre 1 à 14 cart.);Ponto de Coleta;Rejeitada
14/11/2008;17/11/2008;19/11/2008;05/12/2008;C08110001686;163;cprinter informatica e comercio ltda epp;SP;30;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
14/11/2008;17/11/2008;19/11/2008;08/12/2008;C08110001767;118;DISTRIFILM COMERCIAL LTDA;SP;173;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
17/11/2008;17/11/2008;19/11/2008;05/12/2008;C08110001848;175;RMTJ IMPRESSOES LTDA;SP;268;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
18/11/2008;18/11/2008;27/11/2008;23/12/2008;C08110001929;181;INNOVATECH COM.E REPRESENTACAO LTDA;PE;61;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
18/11/2008;18/11/2008;21/11/2008;16/01/2009;C08110002062;182;Klima Campinas Tecnologia Ltda;SP;136;4;Revendedor;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
18/11/2008;18/11/2008;24/11/2008;15/12/2008;C08110002224;172;BANCO ABN AMRO REAL S/A ;SP;446;5;Empresas / Estado de São Paulo;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Encerrada
18/11/2008;18/11/2008;24/11/2008;05/12/2008;C08110002305;183;IGREJA PENTECOSTAL DEUS E AMOR;SP;40;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
20/11/2008;21/11/2008;25/11/2008;05/12/2008;C08110002577;184;megabarre ind equip eletricos ltda;SP;30;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
20/11/2008;21/11/2008;;;C08110002658;153;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Distrito Federal;68;4;Revendedor;ATLAS LOGÍSTICA LTDA;Cancelada
21/11/2008;21/11/2008;25/11/2008;21/01/2009;C08110002739;186;Furnas Centrais Elétricas S/A;RJ;683;3;Órgãos Públicos e Empresas Estatais;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Encerrada
21/11/2008;21/11/2008;28/11/2008;27/01/2009;C08110002810;191;Ultrapel Locação e Serviços Ltda;RJ;25;4;Revendedor;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Encerrada
21/11/2008;21/11/2008;28/11/2008;23/01/2009;C08110002909;192;Computer Now Informática Ltda;DF;68;9;Empresas / Estados do Centro-Oeste;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Encerrada
24/11/2008;24/11/2008;26/11/2008;05/12/2008;C08110003034;148;must eventos e desenvolvimento ltda.;sp;9;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
24/11/2008;24/11/2008;24/11/2008;24/11/2008;C08110003115;139;OKIDATA DO BRASIL INFORMÁTICA;SP;86;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
24/11/2008;24/11/2008;24/11/2008;24/11/2008;C08110003204;139;OKIDATA DO BRASIL INFORMÁTICA;SP;90;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
24/11/2008;24/11/2008;24/11/2008;24/11/2008;C08110003387;139;OKIDATA DO BRASIL INFORMÁTICA;SP;344;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
24/11/2008;;;;C08110003468;193;maria helena da fonseca quandt;sp;1;1;Usuário Final-cadastro com CPF (entre 1 à 14 cart.);;Rejeitada
24/11/2008;24/11/2008;24/11/2008;24/11/2008;C08110003549;118;DISTRIFILM COMERCIAL LTDA;SP;90;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
26/11/2008;27/11/2008;04/12/2008;23/01/2009;C08110003700;123;Dimex do Triângulo Ltda;MG;45;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
26/11/2008;27/11/2008;28/11/2008;06/02/2009;C08110003891;118;DISTRIFILM COMERCIAL LTDA;SP;99;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
26/11/2008;27/11/2008;28/11/2008;08/12/2008;C08110003972;194;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;54;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
28/11/2008;28/11/2008;02/12/2008;;C08110004197;163;cprinter informatica e comercio ltda epp;SP;25;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
28/11/2008;28/11/2008;30/12/2008;;C08110004278;195;Serviço Social Educ. Beneficente;RJ;2;6;Empresas / Estados RJ; MG e ES;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Em trânsito
28/11/2008;28/11/2008;02/12/2008;31/03/2009;C08110004359;196;Unidade Mogiana de Diagnósticos por Imagem LTDA;SP;32;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
28/11/2008;28/11/2008;02/12/2008;;C08110004430;197;PLANIN COMUNICACAO EMPRESARIAL LTDA;SP;5;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Em trânsito
28/11/2008;;;;C08110004510;139;OKIDATA DO BRASIL INFORMÁTICA;SP;32;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Rejeitada
28/11/2008;;;;C08110004600;139;OKIDATA DO BRASIL INFORMÁTICA;SP;12;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Rejeitada
01/12/2008;01/12/2008;03/12/2008;09/03/2009;C08120000135;144;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;SP;135;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
02/12/2008;02/12/2008;05/12/2008;13/03/2009;C08120000488;135;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;SP;114;4;Revendedor;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
03/12/2008;03/12/2008;05/12/2008;13/03/2009;C08120000992;130;COMPANHIA DO METROPOLITANO DE SÃO PAULO;SP;85;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
03/12/2008;03/12/2008;10/12/2008;23/01/2009;C08120001026;153;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;PR;285;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
03/12/2008;03/12/2008;11/12/2008;27/01/2009;C08120001107;136;BELOCOPY COMERCIO DE EQUIPAMENTOS REPROGRAFICOS LTDA;MG;135;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
03/12/2008;03/12/2008;04/12/2008;24/03/2009;C08120001298;163;cprinter informatica e comercio ltda epp;SP;90;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
03/12/2008;03/12/2008;05/12/2008;19/01/2009;C08120001379;198;INTERPRINT LTDA;SP;14;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
03/12/2008;03/12/2008;05/12/2008;04/02/2009;C08120001450;199;espaço2 arquitetura e comunicação visual s/s ltda;sp;8;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
03/12/2008;03/12/2008;08/12/2008;;C08120001530;139;OKIDATA DO BRASIL INFORMÁTICA;SP;20;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Cancelada
04/12/2008;04/12/2008;15/12/2008;27/01/2009;C08120001611;123;Dimex do Triângulo Ltda;MG;47;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/12/2008;04/12/2008;04/12/2008;04/12/2008;C08120001700;198;INTERPRINT LTDA;SP;10;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
04/12/2008;05/12/2008;15/12/2008;27/01/2009;C08120001964;132;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;RJ;200;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
05/12/2008;23/12/2008;;;C08120002189;139;OKIDATA DO BRASIL INFORMÁTICA;SP;30;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Cancelada
05/12/2008;05/12/2008;11/12/2008;06/02/2009;C08120002340;201;Transportes e Construções Ltda;MG;20;6;Empresas / Estados RJ; MG e ES;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Encerrada
08/12/2008;08/12/2008;10/12/2008;03/03/2009;C08120002693;152;ALLDORA TECNOLOGIA LTDA;SP;73;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/12/2008;;;;C08120002774;163;cprinter informatica e comercio ltda epp;SP;25;4;Revendedor;ATLAS LOGÍSTICA LTDA;Rejeitada
09/12/2008;09/12/2008;11/12/2008;06/02/2009;C08120002855;163;cprinter informatica e comercio ltda epp;SP;25;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
09/12/2008;09/12/2008;09/12/2008;09/12/2008;C08120002936;140;Tribunal de Contas do Estado de São Paulo;SP;19;3;Órgãos Públicos e Empresas Estatais;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
09/12/2008;09/12/2008;09/12/2008;09/12/2008;C08120003070;130;COMPANHIA DO METROPOLITANO DE SÃO PAULO;SP;20;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
09/12/2008;09/12/2008;11/12/2008;04/02/2009;C08120003150;194;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;33;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/12/2008;10/12/2008;10/12/2008;19/01/2009;C08120003231;152;ALLDORA TECNOLOGIA LTDA;SP;37;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/12/2008;10/12/2008;12/12/2008;06/02/2009;C08120003312;202;UFFICIO RECURSOS HUMANOS E COMERCIO LTDA;SP;17;2;Usuário Final-cadastro com CPF (à partir de 15 cart.);LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
10/12/2008;10/12/2008;12/12/2008;04/02/2009;C08120003401;175;RMTJ IMPRESSOES LTDA;SP;80;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
10/12/2008;10/12/2008;17/12/2008;27/01/2009;C08120003584;203;Lunes 3 Comércio de Máquinas e Suprimentos Gráficos Ltda;RS;57;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/12/2008;10/12/2008;12/12/2008;10/03/2009;C08120003665;158;ACC BRASIL IND.E COM.DE COMPUTADORES LTDA-ACCEPT ;SP;17;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
10/12/2008;11/12/2008;15/12/2008;19/01/2009;C08120003746;148;must eventos e desenvolvimento ltda.;sp;5;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
11/12/2008;11/12/2008;15/12/2008;09/03/2009;C08120003908;118;DISTRIFILM COMERCIAL LTDA;SP;117;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
