Data Solicitação;Data Aprovação;Data Programada;Data Recebimento;Número Solicitação;Cod. Cliente;Razão Social;UF Cliente;Qtd. Cartuchos;Cód. Categoria;Desc. Categoria;Transportadora;Status
04/03/2013;04/04/2013;10/14/2013;;C13040001573;744;LANXESS ELASTÔMEROS DO BRASIL S.A;RJ;35;6;Distribuição;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/03/2013;04/04/2013;;;C13040001654;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;295;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/03/2013;04/04/2013;;;C13040001735;700;INSTITUTO HERMES PARDINI SA;MG;30;6;Distribuição;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/05/2013;04/08/2013;04/10/2013;05/31/2013;C13040002200;263;Forprint Com. e Serv. de Informática Ltda.;SP;44;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/05/2013;04/08/2013;04/15/2013;05/31/2013;C13040002383;175;RMTJ IMPRESSOES LTDA;SP;115;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/08/2013;04/09/2013;;;C13040002464;363;Budai Indústria Metalúrgica Ltda;SP;134;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/08/2013;04/09/2013;04/11/2013;05/07/2013;C13040002545;366;Printsourcing Comércio de Produtos e Serviços de Informática Ltda;SP;60;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/08/2013;04/09/2013;04/15/2013;05/29/2013;C13040002626;389;Rossi Residencial;RJ;22;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
04/08/2013;04/09/2013;;;C13040002707;119;BIRD SOLUTION LTDA;SP;464;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/08/2013;04/09/2013;04/16/2013;06/03/2013;C13040002979;604;Tribunal Regional Eleitoral de PE;PE;60;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
04/09/2013;04/10/2013;04/22/2013;05/31/2013;C13040003193;175;RMTJ IMPRESSOES LTDA;SP;306;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/10/2013;04/11/2013;04/22/2013;06/06/2013;C13040003274;606;MAQUIM COMÉRCIO DE EQUIPAMENTOS ELETRO-ELETRÔNICOS LTDA;SP;54;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/10/2013;04/11/2013;04/15/2013;05/08/2013;C13040003355;248;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;SP;129;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/10/2013;04/11/2013;04/15/2013;05/08/2013;C13040003436;575;DI IMAGEM CENTRO DE DIAGNOSTICO INTEGRADO POR IMAGEM LTDA;MS;60;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
04/10/2013;04/11/2013;04/17/2013;06/03/2013;C13040003517;598;SONIMED DIAGNÓSTICOS LTDA.;MS;30;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
04/10/2013;04/11/2013;04/17/2013;05/07/2013;C13040003606;118;DISTRIFILM COMERCIAL LTDA;SP;86;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/10/2013;04/11/2013;05/20/2013;05/08/2013;C13040003860;695;NORCON ROSSI EMPREENDIMENTOS S/A;BA;30;8;Empresas / Estados do Nordeste;ATLAS LOGÍSTICA LTDA;Encerrada
04/11/2013;04/12/2013;05/17/2013;05/07/2013;C13040003940;163;cprinter informatica e comercio ltda epp;SP;99;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/11/2013;04/12/2013;05/20/2013;05/07/2013;C13040004084;467;COMAVI COMÉRCIO DE MÁQUINAS E VISUAIS LTDA;SP;60;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/11/2013;04/12/2013;;;C13040004165;747;Beatriz Reis Sé;SP;17;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Cancelada
04/11/2013;04/12/2013;02/18/2014;;C13040004246;748;Consórcio Poupatempo Sorocaba;SP;52;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Cancelada
04/11/2013;04/12/2013;05/20/2013;05/07/2013;C13040004327;671;Rossi Residencial S/A;SP;20;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/12/2013;04/12/2013;04/15/2013;06/13/2013;C13040004408;175;RMTJ IMPRESSOES LTDA;SP;93;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/12/2013;04/15/2013;04/22/2013;05/07/2013;C13040004599;566;JAMEF TRANSPORTES LTDA;SP;14;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/15/2013;04/15/2013;05/20/2013;05/07/2013;C13040004750;175;RMTJ IMPRESSOES LTDA;SP;22;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/15/2013;04/16/2013;05/20/2013;05/07/2013;C13040004912;512;ASSOCIACAO CONGREGACAO SANTA CATARINA;SP;100;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/15/2013;04/16/2013;;;C13040005137;750;Superintendência Regional do Trabalho e Emprego em Minas Gerais;MG;20;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/15/2013;04/16/2013;;;C13040005307;752;eduardojose pfaffann diniz;SP;250;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/16/2013;04/17/2013;;;C13040005560;753;marcos simoes costa;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/16/2013;04/17/2013;04/23/2013;06/03/2013;C13040005641;132;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;RJ;800;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
04/16/2013;04/17/2013;04/22/2013;05/07/2013;C13040005722;331;Departamento de Águas e Energia;SP;150;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
04/16/2013;04/17/2013;04/22/2013;05/07/2013;C13040005803;119;BIRD SOLUTION LTDA;SP;445;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/16/2013;04/17/2013;04/22/2013;05/07/2013;C13040005994;118;DISTRIFILM COMERCIAL LTDA;SP;65;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/16/2013;04/17/2013;04/22/2013;07/01/2013;C13040006109;418;Douglas Barbosa laranjeira;SP;20;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/17/2013;04/18/2013;04/22/2013;05/07/2013;C13040006290;485;TECMACH LOCAÇÃO DE BENS MOVEIS E SERVIÇOS;SP;220;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/17/2013;04/18/2013;04/22/2013;06/28/2013;C13040006370;755;EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS;MT;30;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
04/18/2013;04/19/2013;;;C13040006451;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;57;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/18/2013;04/19/2013;04/23/2013;05/08/2013;C13040006532;136;BELOCOPY COMERCIO DE EQUIPAMENTOS REPROGRAFICOS LTDA;MG;110;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/18/2013;04/19/2013;04/23/2013;06/03/2013;C13040006613;634;Setra Prestação de Serviços Radiologicos;SP;30;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/18/2013;04/19/2013;;;C13040006702;300;Otto Baumgart Ind e Com SA;SP;102;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/18/2013;04/19/2013;;;C13040006885;566;JAMEF TRANSPORTES LTDA;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/18/2013;04/19/2013;04/24/2013;05/29/2013;C13040007008;611;PRINT COPY EQUIPAMENTOS E SERVIÇOS LTDA;MS;151;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
04/18/2013;04/19/2013;04/23/2013;05/08/2013;C13040007180;734;Digital World Representações, Comércio e Serviços Ltda;GO;112;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/18/2013;04/19/2013;04/25/2013;05/07/2013;C13040007261;263;Forprint Com. e Serv. de Informática Ltda.;SP;19;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/19/2013;04/22/2013;04/29/2013;06/03/2013;C13040007423;182;Klima Campinas Tecnologia Ltda;SP;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/19/2013;04/22/2013;;;C13040007504;677;CLINICA SABEDOTTI LTDA;PR;30;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/22/2013;04/23/2013;;;C13040007695;503;DIRECTA ELETRONICA LTDA;GO;23241;4;Revendedor;ATLAS LOGÍSTICA LTDA;Cancelada
04/22/2013;04/23/2013;04/29/2013;06/04/2013;C13040007776;503;DIRECTA ELETRONICA LTDA;GO;2341;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/22/2013;04/23/2013;04/29/2013;05/29/2013;C13040007857;659;Tribunal Regional do Trabalho da 15ª Região;SP;134;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
04/22/2013;04/23/2013;04/29/2013;05/07/2013;C13040007938;119;BIRD SOLUTION LTDA;SP;104;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/22/2013;04/23/2013;04/29/2013;05/07/2013;C13040008071;163;cprinter informatica e comercio ltda epp;SP;252;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/22/2013;04/23/2013;;;C13040008152;752;eduardojose pfaffann diniz;SP;300;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Cancelada
04/23/2013;04/24/2013;04/30/2013;05/08/2013;C13040008233;203;Lunes 3 Comércio de Máquinas e Suprimentos Gráficos Ltda;RS;103;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/23/2013;04/24/2013;04/30/2013;06/03/2013;C13040008314;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;600;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/23/2013;04/24/2013;04/30/2013;05/07/2013;C13040008403;263;Forprint Com. e Serv. de Informática Ltda.;SP;14;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/24/2013;04/24/2013;;;C13040008586;579;clinica som diagnosticos ltda;PA;150;10;Empresas / Estados do Norte;ATLAS LOGÍSTICA LTDA;Cancelada
04/24/2013;04/25/2013;04/29/2013;06/04/2013;C13040008667;433;COPFAC MAQUINAS LTDA;SP;270;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/24/2013;04/25/2013;;;C13040008748;512;ASSOCIACAO CONGREGACAO SANTA CATARINA;SP;103;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/24/2013;04/25/2013;05/02/2013;06/03/2013;C13040009043;393;OPTIMA DO BRASIL MAQUINAS DE EMBALAGEM LTDA;SP;20;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/24/2013;04/25/2013;;;C13040009124;362;ASSOCIACAO CONGREGACAO SANTA CATARINA;sp;20;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/25/2013;04/25/2013;;;C13040009477;605;MSA SOLUTION COMÉRCIO E SERVIÇOS EM INFORMÁTICA E SUPRIMENTOS LTDA;DF;75;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/25/2013;04/25/2013;;;C13040009558;341;DOORS COMUNICAÇÃO S/S LTDA;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/25/2013;04/26/2013;04/30/2013;05/07/2013;C13040009639;118;DISTRIFILM COMERCIAL LTDA;SP;82;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/25/2013;04/26/2013;04/30/2013;06/03/2013;C13040009809;123;Dimex do Triângulo Ltda;MG;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/25/2013;04/26/2013;04/29/2013;06/28/2013;C13040009981;752;eduardojose pfaffann diniz;SP;400;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/26/2013;04/26/2013;04/29/2013;06/04/2013;C13040010050;737;DIMEX DO TRIANGULO LTDA;GO;250;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/26/2013;04/26/2013;05/03/2013;06/03/2013;C13040010130;734;Digital World Representações, Comércio e Serviços Ltda;GO;50;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/26/2013;04/26/2013;04/29/2013;06/04/2013;C13040010211;212;copylink equipamentos para escritorio ltda;pr;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/28/2013;04/29/2013;05/06/2013;06/28/2013;C13040010300;346;Tribunal de Justiça do Estado do Rio de Janeiro;RJ;233;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
04/29/2013;04/30/2013;05/06/2013;05/31/2013;C13040010483;671;Rossi Residencial S/A;SP;20;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/29/2013;04/30/2013;05/03/2013;05/31/2013;C13040010564;636;ESTATICA ENGENHARIA DE PROJETOS LTDA;SP;24;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
04/30/2013;04/30/2013;;;C13040010726;119;BIRD SOLUTION LTDA;SP;82;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
04/30/2013;05/02/2013;05/06/2013;05/07/2013;C13040010998;163;cprinter informatica e comercio ltda epp;SP;160;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/30/2013;05/02/2013;05/06/2013;05/31/2013;C13040011021;366;Printsourcing Comércio de Produtos e Serviços de Informática Ltda;SP;133;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
04/30/2013;05/02/2013;05/07/2013;06/03/2013;C13040011102;253;Casa Omnigráfica de Máquinas ltda;SP;230;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/02/2013;05/02/2013;;;C13050000103;579;clinica som diagnosticos ltda;PA;100;10;Empresas / Estados do Norte;ATLAS LOGÍSTICA LTDA;Cancelada
05/02/2013;05/02/2013;05/06/2013;06/03/2013;C13050000294;700;INSTITUTO HERMES PARDINI SA;MG;34;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
05/02/2013;05/03/2013;;;C13050000375;671;Rossi Residencial S/A;SP;20;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
05/02/2013;05/03/2013;;;C13050000456;760;SILVANA MARIA DEPOLITO;SP;33;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
05/02/2013;05/03/2013;05/06/2013;06/03/2013;C13050000537;761;JUNDIMAGEM CENTRO INTEGRADO DE DIAGNÓSTICO LTDA;SP;50;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
05/02/2013;05/03/2013;05/06/2013;05/31/2013;C13050000618;762;Federação Paulista dos Auxiliares  de Administração Escolar;SP;20;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
05/02/2013;05/03/2013;;;C13050000707;618;ERM BRASIL LTDA;SP;29;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
05/02/2013;05/03/2013;05/06/2013;06/28/2013;C13050000880;481;Empresa Baiana de Águas e Saneamento;BA;127;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
05/03/2013;05/03/2013;05/13/2013;05/31/2013;C13050000960;260;KITANI LOCAÇÃO E COM. DE EQUIPS LTDA;SP;800;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/03/2013;05/06/2013;05/07/2013;05/31/2013;C13050001002;144;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;SP;140;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/03/2013;05/06/2013;;;C13050001185;485;TECMACH LOCAÇÃO DE BENS MOVEIS E SERVIÇOS;SP;19;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Cancelada
05/03/2013;05/06/2013;05/13/2013;07/01/2013;C13050001266;473;Consórcio Cidade Ademar Poupatempo;SP;37;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
05/03/2013;05/06/2013;05/09/2013;06/03/2013;C13050001347;503;DIRECTA ELETRONICA LTDA;GO;60;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/03/2013;05/06/2013;05/09/2013;05/31/2013;C13050001428;175;RMTJ IMPRESSOES LTDA;SP;113;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
05/06/2013;05/07/2013;05/13/2013;06/03/2013;C13050001509;734;Digital World Representações, Comércio e Serviços Ltda;GO;60;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/06/2013;05/07/2013;05/13/2013;05/31/2013;C13050001690;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;80;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/06/2013;05/07/2013;05/13/2013;05/31/2013;C13050001770;118;DISTRIFILM COMERCIAL LTDA;SP;65;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/06/2013;05/07/2013;05/13/2013;06/03/2013;C13050001851;721;svc laser comercial ltda;sp;71;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/06/2013;05/07/2013;05/13/2013;06/03/2013;C13050001932;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;Pr;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/07/2013;05/09/2013;05/14/2013;06/04/2013;C13050002076;763;Conselho Regional de Engenharia e Agronomia do Rio de Janeiro;RJ;62;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
05/07/2013;05/09/2013;05/13/2013;06/03/2013;C13050002157;611;PRINT COPY EQUIPAMENTOS E SERVIÇOS LTDA;MS;130;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
05/07/2013;05/09/2013;;;C13050002408;416;Unidade Mogiana de Diagnósticos por Imagem LTDA;undefined;100;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
05/08/2013;05/09/2013;05/14/2013;05/31/2013;C13050002661;379;SOLUTION AUTOMAÇAÕ EMPRESARIAL LTDA;SP;96;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/09/2013;05/10/2013;05/15/2013;05/31/2013;C13050002742;402;Tribunal de Contas do Estado de São Paulo;SP;328;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
05/09/2013;05/10/2013;05/13/2013;06/28/2013;C13050002823;346;Tribunal de Justiça do Estado do Rio de Janeiro;RJ;312;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
05/09/2013;05/10/2013;;;C13050002904;485;TECMACH LOCAÇÃO DE BENS MOVEIS E SERVIÇOS;SP;50;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
05/09/2013;05/10/2013;05/14/2013;06/04/2013;C13050003048;575;DI IMAGEM CENTRO DE DIAGNOSTICO INTEGRADO POR IMAGEM LTDA;MS;45;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
05/09/2013;05/10/2013;;;C13050003129;598;SONIMED DIAGNÓSTICOS LTDA.;MS;60;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Cancelada
05/10/2013;05/10/2013;;;C13050003200;362;ASSOCIACAO CONGREGACAO SANTA CATARINA;sp;21;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aguardando coleta
05/10/2013;05/15/2013;05/20/2013;05/31/2013;C13050003471;366;Printsourcing Comércio de Produtos e Serviços de Informática Ltda;SP;27;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/13/2013;05/15/2013;05/20/2013;06/03/2013;C13050003714;121;Multh Comércio Materiais Equipamentos Ltda;SP;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/13/2013;05/15/2013;;;C13050003986;613;ASSOCIACAO CONGREGACAO DE SANTA CATARINA;SP;5;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Cancelada
05/13/2013;05/15/2013;05/21/2013;05/31/2013;C13050004010;175;RMTJ IMPRESSOES LTDA;SP;88;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
05/13/2013;05/15/2013;05/20/2013;05/31/2013;C13050004109;666;Organização Medica Cruzeiro do Sul S.A.;SP;25;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
05/13/2013;05/15/2013;05/21/2013;05/31/2013;C13050004281;119;BIRD SOLUTION LTDA;SP;474;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/13/2013;05/15/2013;05/23/2013;05/31/2013;C13050004362;263;Forprint Com. e Serv. de Informática Ltda.;SP;30;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
05/13/2013;05/15/2013;05/22/2013;06/04/2013;C13050004443;248;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;SP;292;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/13/2013;05/13/2013;05/14/2013;05/14/2013;C13050004524;295;MBM PRODUTOS DE ESCRITORIO E INFORMATICA LTDA;GO;1306;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/14/2013;05/15/2013;05/27/2013;06/04/2013;C13050004605;536;Mitalcopy máquinas e equipamentos para escritório ltda;PR;830;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/14/2013;05/15/2013;05/27/2013;05/31/2013;C13050004796;118;DISTRIFILM COMERCIAL LTDA;SP;110;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/14/2013;05/15/2013;05/24/2013;06/04/2013;C13050004877;737;DIMEX DO TRIANGULO LTDA;GO;200;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/15/2013;05/16/2013;05/27/2013;05/31/2013;C13050005091;163;cprinter informatica e comercio ltda epp;SP;151;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/15/2013;05/16/2013;;;C13050005172;503;DIRECTA ELETRONICA LTDA;GO;60;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
05/15/2013;05/16/2013;05/23/2013;05/31/2013;C13050005415;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;30;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/16/2013;05/16/2013;05/20/2013;05/31/2013;C13050005504;175;RMTJ IMPRESSOES LTDA;SP;56;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
05/16/2013;05/17/2013;05/20/2013;06/28/2013;C13050005768;270;Grafica e Editora Sanroquense Ltda;SP;28;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
05/17/2013;05/20/2013;05/24/2013;05/31/2013;C13050005849;683;Consórcio Lapa Pouptaempo;SP;19;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
05/20/2013;05/20/2013;05/24/2013;05/31/2013;C13050006144;470;ALLDORA TECNOLOGIA LTDA;SP;166;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
05/20/2013;05/21/2013;;;C13050006225;532;Tecnolta Equipamentos Eletronicos Ltda;DF;100;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aguardando coleta
05/21/2013;05/22/2013;05/27/2013;05/31/2013;C13050006810;175;RMTJ IMPRESSOES LTDA;SP;138;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
05/21/2013;05/22/2013;05/27/2013;07/01/2013;C13050006900;418;Douglas Barbosa laranjeira;SP;20;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
05/22/2013;05/22/2013;05/27/2013;05/31/2013;C13050007035;467;COMAVI COMÉRCIO DE MÁQUINAS E VISUAIS LTDA;SP;95;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
