Data Solicitação;Data Aprovação;Data Programada;Data Recebimento;Número Solicitação;Cod. Cliente;Razão Social;UF Cliente;Qtd. Cartuchos;Cód. Categoria;Desc. Categoria;Transportadora;Status
07/14/2014;07/14/2014;07/14/2014;08/06/2014;C14070005591;260;KITANI LOCAÇÃO E COM. DE EQUIPS LTDA;SP;900;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/11/2014;07/11/2014;;;C14070004781;732;OKI DATA DO BRASIL INFORMATICA LTDA;SP;111;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Aprovada
07/01/2014;07/01/2014;;;C14070000360;732;OKI DATA DO BRASIL INFORMATICA LTDA;SP;5;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Aprovada
07/01/2014;07/11/2014;;;C14070000441;732;OKI DATA DO BRASIL INFORMATICA LTDA;SP;11;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Aprovada
06/25/2014;07/01/2014;;;C14060008903;732;OKI DATA DO BRASIL INFORMATICA LTDA;SP;111;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Aprovada
06/04/2014;06/04/2014;;;C14060003855;732;OKI DATA DO BRASIL INFORMATICA LTDA;SP;1;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Aprovada
07/31/2014;08/01/2014;08/03/2014;09/25/2014;C14070015554;732;OKI DATA DO BRASIL INFORMATICA LTDA;SP;11;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
06/30/2014;07/01/2014;07/02/2014;08/06/2014;C14060010045;402;Tribunal de Contas do Estado de São Paulo;SP;230;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
06/02/2014;06/03/2014;06/04/2014;08/06/2014;C14060000325;144;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;SP;100;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/02/2014;07/03/2014;07/04/2014;08/06/2014;C14070001685;144;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;SP;120;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/25/2014;07/28/2014;07/29/2014;09/25/2014;C14070012458;144;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;SP;127;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/14/2014;08/14/2014;08/15/2014;09/25/2014;C14080005365;144;IMPORTINVEST IMPORTAÇÃO COMÉRCIO LTDA;SP;100;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/22/2014;07/22/2014;07/23/2014;08/06/2014;C14070010323;163;cprinter informatica e comercio ltda epp;SP;275;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/30/2014;07/31/2014;08/04/2014;09/25/2014;C14070014582;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;97;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/07/2014;08/08/2014;08/10/2014;09/01/2014;C14080003079;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;107;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/14/2014;08/14/2014;08/15/2014;10/06/2014;C14080005446;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;53;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/02/2014;07/03/2014;07/04/2014;10/01/2014;C14070001766;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;147;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/18/2014;07/18/2014;07/21/2014;10/01/2014;C14070009236;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;79;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/11/2014;06/13/2014;06/16/2014;07/01/2014;C14060006790;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;29;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/25/2014;06/26/2014;06/26/2014;;C14060009039;403;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;260;4;Revendedor;ATLAS LOGÍSTICA LTDA;Cancelada
06/03/2014;06/03/2014;06/06/2014;07/01/2014;C14060002700;175;RMTJ IMPRESSOES LTDA;SP;492;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/16/2014;07/16/2014;07/17/2014;08/06/2014;C14070006806;175;RMTJ IMPRESSOES LTDA;SP;365;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/26/2014;08/26/2014;08/27/2014;10/01/2014;C14080008380;175;RMTJ IMPRESSOES LTDA;SP;384;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/31/2014;07/31/2014;08/03/2014;09/01/2014;C14070015392;175;RMTJ IMPRESSOES LTDA;SP;267;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/28/2014;08/29/2014;08/29/2014;09/29/2014;C14080009867;182;Klima Campinas Tecnologia Ltda;SP;140;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/04/2014;07/07/2014;07/08/2014;08/04/2014;C14070002495;182;Klima Campinas Tecnologia Ltda;SP;230;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/15/2014;07/16/2014;07/17/2014;10/01/2014;C14070006300;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;63;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/02/2014;06/03/2014;06/06/2014;07/01/2014;C14060002611;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;79;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/20/2014;06/20/2014;06/23/2014;08/06/2014;C14060007923;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;47;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/31/2014;08/01/2014;;;C14070015635;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;124;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
08/05/2014;08/05/2014;08/06/2014;09/01/2014;C14080001025;369;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;164;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/07/2014;08/07/2014;;;C14080002935;416;Unidade Mogiana de Diagnósticos por Imagem LTDA;SP;101;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Aprovada
07/30/2014;07/31/2014;08/03/2014;08/27/2014;C14070014663;416;Unidade Mogiana de Diagnósticos por Imagem LTDA;SP;70;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
07/30/2014;07/31/2014;08/03/2014;08/28/2014;C14070014744;416;Unidade Mogiana de Diagnósticos por Imagem LTDA;SP;150;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
08/06/2014;08/06/2014;08/07/2014;08/27/2014;C14080002188;203;Lunes 3 Comércio de Máquinas e Suprimentos Gráficos Ltda;RS;98;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/24/2014;07/24/2014;07/27/2014;08/28/2014;C14070011133;212;copylink equipamentos para escritorio ltda;PR;162;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/10/2014;06/10/2014;06/12/2014;07/15/2014;C14060006366;212;copylink equipamentos para escritorio ltda;PR;50;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/16/2014;07/17/2014;07/20/2014;08/29/2014;C14070006997;212;copylink equipamentos para escritorio ltda;PR;95;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/16/2014;07/17/2014;07/18/2014;07/21/2014;C14070007020;212;copylink equipamentos para escritorio ltda;PR;95;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/16/2014;07/16/2014;07/17/2014;10/01/2014;C14070006725;228;FK EQUIPAMENTOS PARA ESCRITÓRIO LTDA.;SP;54;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/10/2014;07/10/2014;;;C14070003548;228;FK EQUIPAMENTOS PARA ESCRITÓRIO LTDA.;São paulo;54;4;Revendedor;ATLAS LOGÍSTICA LTDA;Cancelada
06/05/2014;06/09/2014;06/10/2014;08/06/2014;C14060005041;228;FK EQUIPAMENTOS PARA ESCRITÓRIO LTDA.;São paulo;43;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/17/2014;07/21/2014;07/23/2014;08/28/2014;C14070009074;231;PRODUS PRODUTOS E SOLUÇÕES PARA INFORMATICA LTDA;BA;70;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/21/2014;07/21/2014;07/22/2014;08/28/2014;C14070009406;256;CIA HERING;SC;25;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Encerrada
07/16/2014;07/17/2014;07/18/2014;08/06/2014;C14070007292;263;Forprint Com. e Serv. de Informática Ltda.;SP;18;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/07/2014;07/08/2014;;;C14070002819;263;Forprint Com. e Serv. de Informática Ltda.;SP;47;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
06/06/2014;06/09/2014;06/16/2014;07/01/2014;C14060005394;263;Forprint Com. e Serv. de Informática Ltda.;SP;27;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/19/2014;08/20/2014;08/21/2014;10/01/2014;C14080006337;263;Forprint Com. e Serv. de Informática Ltda.;SP;68;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/14/2014;07/14/2014;07/14/2014;07/14/2014;C14070005249;295;MBM PRODUTOS DE ESCRITORIO E INFORMATICA LTDA;GO;608;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/06/2014;06/09/2014;06/16/2014;07/01/2014;C14060005122;302;SO  SETTY  COMLTD;SP;20;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/30/2014;06/30/2014;07/01/2014;08/06/2014;C14060009705;331;Departamento de Águas e Energia;SP;120;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
07/02/2014;07/02/2014;07/02/2014;;C14070001332;552;Tribunal de Justiça do Estado do Rio de Janeiro;RJ;55;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Rejeitada
06/03/2014;06/04/2014;06/05/2014;08/06/2014;C14060002964;552;Tribunal de Justiça do Estado do Rio de Janeiro;RJ;479;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
07/28/2014;07/28/2014;07/29/2014;09/29/2014;C14070012881;552;Tribunal de Justiça do Estado do Rio de Janeiro;RJ;1143;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
07/16/2014;07/17/2014;;;C14070008264;379;SOLUTION AUTOMAÇAÕ EMPRESARIAL LTDA;SP;47;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
06/18/2014;06/18/2014;06/18/2014;08/06/2014;C14060007761;671;Rossi Residencial S/A;SP;30;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
08/08/2014;08/11/2014;;;C14080003664;671;Rossi Residencial S/A;SP;30;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Aprovada
08/08/2014;08/11/2014;08/12/2014;08/27/2014;C14080003826;354;Rossi Residencial S.A;RS;20;7;Empresas / Estados PR; SC e RS;ATLAS LOGÍSTICA LTDA;Encerrada
08/20/2014;08/20/2014;;;C14080006507;983;Budai Indústria Metalúrgica Ltda;SP;100;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aprovada
06/09/2014;06/10/2014;06/16/2014;07/01/2014;C14060006013;983;Budai Indústria Metalúrgica Ltda;SP;103;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
07/16/2014;07/28/2014;;;C14070007705;992;Cearacom Serv. e Com. de Telecomunicações Ltda - ME;CE;663;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
07/10/2014;07/11/2014;;;C14070003890;992;Cearacom Serv. e Com. de Telecomunicações Ltda - ME;CE;88;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
07/29/2014;07/30/2014;08/03/2014;09/01/2014;C14070013420;617;Printsourcing Comércio de Produtos e Serviços de Informática Ltda;SP;44;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/24/2014;07/25/2014;07/27/2014;08/28/2014;C14070011800;389;Rossi Residencial;RJ;32;2;Consumidor Final (PJ);ATLAS LOGÍSTICA LTDA;Encerrada
07/31/2014;07/31/2014;08/03/2014;08/28/2014;C14070014906;399;Office Total S.A.;RJ;250;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/14/2014;07/15/2014;07/15/2014;08/06/2014;C14070006059;399;Office Total S.A.;RJ;150;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/11/2014;06/13/2014;06/16/2014;08/06/2014;C14060007257;399;Office Total S.A.;RJ;150;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/27/2014;06/30/2014;06/30/2014;08/04/2014;C14060009543;433;COPFAC MAQUINAS LTDA;SP;80;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/09/2014;06/09/2014;06/09/2014;07/24/2014;C14060005807;433;COPFAC MAQUINAS LTDA;SP;127;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/10/2014;07/11/2014;07/13/2014;08/28/2014;C14070004196;433;COPFAC MAQUINAS LTDA;SP;73;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/31/2014;08/01/2014;08/04/2014;10/07/2014;C14070015716;433;COPFAC MAQUINAS LTDA;SP;198;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/22/2014;08/22/2014;;;C14080007228;485;TECMACH LOCAÇÃO DE BENS MOVEIS E SERVIÇOS;SP;200;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aprovada
08/27/2014;08/28/2014;;;C14080009352;485;TECMACH LOCAÇÃO DE BENS MOVEIS E SERVIÇOS;SP;200;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aprovada
06/10/2014;06/10/2014;06/16/2014;07/01/2014;C14060006285;485;TECMACH LOCAÇÃO DE BENS MOVEIS E SERVIÇOS;SP;161;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
07/01/2014;07/02/2014;07/02/2014;08/06/2014;C14070001090;485;TECMACH LOCAÇÃO DE BENS MOVEIS E SERVIÇOS;SP;19;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
06/26/2014;06/27/2014;06/27/2014;08/06/2014;C14060009209;485;TECMACH LOCAÇÃO DE BENS MOVEIS E SERVIÇOS;SP;110;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
08/13/2014;08/14/2014;;;C14080004806;418;Douglas Barbosa laranjeira;SP;20;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Aprovada
07/29/2014;07/30/2014;07/31/2014;08/28/2014;C14070013691;421;COBRAPE - CIA BRAS DE PROJETOS E EMPREEND - BH;MG;20;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
07/02/2014;07/02/2014;07/02/2014;08/04/2014;C14070001413;421;COBRAPE - CIA BRAS DE PROJETOS E EMPREEND - BH;MG;20;6;Distribuição;ATLAS LOGÍSTICA LTDA;Encerrada
08/18/2014;08/19/2014;08/20/2014;10/01/2014;C14080005950;430;doctor printer informatica;sp;26;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
07/23/2014;07/23/2014;07/23/2014;08/06/2014;C14070010838;467;COMAVI COMÉRCIO DE MÁQUINAS E VISUAIS LTDA;SP;70;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
07/14/2014;07/15/2014;07/15/2014;08/06/2014;C14070006130;467;COMAVI COMÉRCIO DE MÁQUINAS E VISUAIS LTDA;SP;120;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
06/25/2014;06/26/2014;06/27/2014;;C14060008733;473;Consórcio Cidade Ademar Poupatempo;SP;18;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Rejeitada
07/03/2014;07/04/2014;;;C14070001928;611;PRINT COPY EQUIPAMENTOS E SERVIÇOS LTDA;MS;120;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Aprovada
07/23/2014;07/24/2014;07/27/2014;08/28/2014;C14070011052;611;PRINT COPY EQUIPAMENTOS E SERVIÇOS LTDA;MS;80;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
08/14/2014;08/14/2014;;;C14080004989;611;PRINT COPY EQUIPAMENTOS E SERVIÇOS LTDA;MS;80;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Aprovada
08/22/2014;08/22/2014;;;C14080007147;503;DIRECTA ELETRONICA LTDA;GO;336;4;Revendedor;ATLAS LOGÍSTICA LTDA;Aprovada
08/28/2014;08/28/2014;08/29/2014;09/29/2014;C14080009603;503;DIRECTA ELETRONICA LTDA;GO;100;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/12/2014;08/13/2014;08/14/2014;09/29/2014;C14080004040;503;DIRECTA ELETRONICA LTDA;GO;310;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
08/13/2014;08/14/2014;;;C14080004636;506;COBRAPE - CIA BRAS DE PROJ E EMPREEND - RJ ;RJ;31;6;Distribuição;ATLAS LOGÍSTICA LTDA;Aprovada
08/13/2014;08/14/2014;08/17/2014;09/01/2014;C14080004555;512;ASSOCIACAO CONGREGACAO SANTA CATARINA;SP;90;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
08/06/2014;08/07/2014;;;C14080002420;529;New Marketing Comunicação Ltda;SP;3;2;Consumidor Final (PJ);;Aprovada
08/15/2014;08/15/2014;08/18/2014;09/29/2014;C14080005527;606;MAQUIM COMÉRCIO DE EQUIPAMENTOS ELETRO-ELETRÔNICOS LTDA;SP;52;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
07/07/2014;07/07/2014;07/08/2014;08/05/2014;C14070002576;606;MAQUIM COMÉRCIO DE EQUIPAMENTOS ELETRO-ELETRÔNICOS LTDA;SP;123;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/06/2014;06/09/2014;06/10/2014;07/15/2014;C14060005203;606;MAQUIM COMÉRCIO DE EQUIPAMENTOS ELETRO-ELETRÔNICOS LTDA;SP;54;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
06/05/2014;06/05/2014;06/06/2014;07/16/2014;C14060004070;538;PLANI RESSONANCIA;SP;100;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
06/24/2014;06/25/2014;06/26/2014;09/24/2014;C14060008814;538;PLANI RESSONANCIA;SP;70;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
07/11/2014;07/14/2014;07/14/2014;08/04/2014;C14070005087;538;PLANI RESSONANCIA;SP;60;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
08/04/2014;08/04/2014;08/05/2014;09/25/2014;C14080000304;538;PLANI RESSONANCIA;SP;100;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
07/23/2014;07/23/2014;07/24/2014;09/25/2014;C14070010919;549;Alldora Tecnologia;SP;27;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
07/14/2014;07/14/2014;07/14/2014;08/06/2014;C14070005672;549;Alldora Tecnologia;SP;84;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
05/30/2014;06/02/2014;06/04/2014;07/01/2014;C14050014005;549;Alldora Tecnologia;SP;60;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
06/20/2014;06/24/2014;06/25/2014;08/04/2014;C14060008148;553;Rádio Revanche Fm Ltda.;SP;15;5;Assistência Técnica;ATLAS LOGÍSTICA LTDA;Encerrada
07/16/2014;07/17/2014;07/20/2014;08/28/2014;C14070008345;575;DI IMAGEM CENTRO DE DIAGNOSTICO INTEGRADO POR IMAGEM LTDA;MS;130;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
08/20/2014;08/21/2014;08/22/2014;09/29/2014;C14080007066;575;DI IMAGEM CENTRO DE DIAGNOSTICO INTEGRADO POR IMAGEM LTDA;MS;70;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Encerrada
08/28/2014;08/29/2014;;;C14080009786;585;CENTRO DE DIAGNOSTICO CLAUDIO RAMOS;MG;90;6;Distribuição;ATLAS LOGÍSTICA LTDA;Aprovada
