Data Solicitação;Data Aprovação;Data Programada;Data Recebimento;Número Solicitação;Cod. Cliente;Razão Social;UF Cliente;Qtd. Cartuchos;Cód. Categoria;Desc. Categoria;Transportadora;Status
13/04/2009;14/04/2009;16/04/2009;07/05/2009;C09040002652;249;Thymus Consultoria em Identidade de Marca Ltda;SP;11;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
13/04/2009;14/04/2009;17/04/2009;07/05/2009;C09040002733;128;Prefeitura Municipal da Estancia Turistica de Embu ;sp;34;3;Órgãos Públicos e Empresas Estatais;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
14/04/2009;14/04/2009;22/04/2009;08/05/2009;C09040003039;181;INNOVATECH COM.E REPRESENTACAO LTDA;PE;41;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
15/04/2009;16/04/2009;;;C09040003462;123;Dimex do Triângulo Ltda;MG;35;4;Revendedor;ATLAS LOGÍSTICA LTDA;Cancelada
16/04/2009;16/04/2009;24/04/2009;01/07/2009;C09040003705;192;Computer Now Informática Ltda;DF;103;9;Empresas / Estados do Centro-Oeste;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Encerrada
16/04/2009;16/04/2009;24/04/2009;08/05/2009;C09040003896;153;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;PR;40;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
16/04/2009;16/04/2009;24/04/2009;08/05/2009;C09040004000;231;PRODUS PRODUTOS E SOLUÇÕES PARA INFORMATICA LTDA;BA;94;4;Revendedor;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Encerrada
16/04/2009;16/04/2009;23/04/2009;12/05/2009;C09040004191;250;Klima Equipamentos Ltda;SP;58;4;Revendedor;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Encerrada
16/04/2009;16/04/2009;22/04/2009;07/05/2009;C09040004353;148;must eventos e desenvolvimento ltda.;sp;14;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
17/04/2009;17/04/2009;22/04/2009;12/05/2009;C09040004434;194;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;113;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
20/04/2009;20/04/2009;23/04/2009;08/05/2009;C09040004604;251;prodem produtos odontologicos ltda ;SP;28;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
22/04/2009;23/04/2009;28/04/2009;;C09040004787;252;CERVEJARIA PETROPOLIS S/A;SP;39;5;Empresas / Estado de São Paulo;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Em trânsito
23/04/2009;23/04/2009;28/04/2009;08/07/2009;C09040004868;182;Klima Campinas Tecnologia Ltda;SP;108;4;Revendedor;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
23/04/2009;23/04/2009;27/04/2009;12/05/2009;C09040004949;118;DISTRIFILM COMERCIAL LTDA;SP;115;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
24/04/2009;24/04/2009;30/04/2009;08/07/2009;C09040005325;253;Casa Omnigráfica de Máquinas ltda;SP;10;4;Revendedor;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Encerrada
27/04/2009;27/04/2009;29/04/2009;01/07/2009;C09040005759;135;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;SP;64;4;Revendedor;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
27/04/2009;27/04/2009;04/05/2009;01/07/2009;C09040006054;132;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;RJ;250;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Encerrada
28/04/2009;28/04/2009;30/04/2009;08/07/2009;C09040006216;254;Insituto Ágape de Ensino;SP;18;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
28/04/2009;28/04/2009;30/04/2009;08/05/2009;C09040006305;255;Psychemedics Brasil Exames Toxicologicos Ltda.;SP;100;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
28/04/2009;28/04/2009;05/05/2009;;C09040006488;256;CIA HERING;SC;50;7;Empresas / Estados PR; SC e RS;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Em trânsito
28/04/2009;28/04/2009;30/04/2009;08/05/2009;C09040006569;221;S/A O Estado de São Paulo;SP;56;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Encerrada
28/04/2009;28/04/2009;28/04/2009;28/04/2009;C09040006640;186;Furnas Centrais Elétricas S/A;RJ;55;3;Órgãos Públicos e Empresas Estatais;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Encerrada
28/04/2009;28/04/2009;;;C09040006720;253;Casa Omnigráfica de Máquinas ltda;SP;12;4;Revendedor;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Aguardando coleta
29/04/2009;29/04/2009;12/05/2009;25/05/2009;C09040006801;136;BELOCOPY COMERCIO DE EQUIPAMENTOS REPROGRAFICOS LTDA;MG;250;4;Revendedor;ATLAS LOGÍSTICA LTDA;Encerrada
29/04/2009;30/04/2009;08/05/2009;01/07/2009;C09040006992;257;cardiologistas associados;RJ;55;6;Empresas / Estados RJ; MG e ES;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
