Data Solicitação;Data Aprovação;Data Programada;Data Recebimento;Número Solicitação;Cod. Cliente;Razão Social;UF Cliente;Qtd. Cartuchos;Cód. Categoria;Desc. Categoria;Transportadora;Status
10/09/2007;10/09/2007;;;C07090003249;;;;400;;;;Aguardando coleta
10/09/2007;10/09/2007;25/09/2007;25/10/2007;C07090003320;;;;100;;;;Encerrada
10/09/2007;09/10/2007;;;C07090003400;;;;199;;;;Cancelada
10/09/2007;10/09/2007;25/09/2007;25/10/2007;C07090003591;;;;299;;;;Encerrada
10/09/2007;10/09/2007;;;C07090003672;;;;200;;;;Aguardando coleta
10/09/2007;10/09/2007;25/09/2007;25/10/2007;C07090003753;;;;100;;;;Encerrada
10/09/2007;10/09/2007;25/09/2007;25/10/2007;C07090003834;;;;400;;;;Encerrada
10/09/2007;10/09/2007;;25/10/2007;C07090003915;;;;100;;;;Encerrada
10/09/2007;10/09/2007;25/09/2007;25/10/2007;C07090004059;;;;500;;;;Encerrada
10/09/2007;10/09/2007;25/09/2007;25/10/2007;C07090004130;;;;100;;;;Encerrada
10/09/2007;10/09/2007;25/09/2007;;C07090004210;;;;100;;;;Em trânsito
10/09/2007;10/09/2007;25/09/2007;25/10/2007;C07090004300;;;;200;;;;Encerrada
10/09/2007;10/09/2007;09/10/2007;10/09/2007;C07090004482;;;;568;;;;Encerrada
10/09/2007;10/09/2007;10/09/2007;10/09/2007;C07090004563;;;;100;;;;Encerrada
10/09/2007;07/01/2008;26/01/2008;;C07090004644;;;;50;;;;Cancelada
10/09/2007;10/09/2007;;;C07090004725;;;;100;;;;Aguardando coleta
10/09/2007;10/09/2007;;;C07090004806;;;;300;;;;Aguardando coleta
10/09/2007;10/09/2007;;;C07090004997;;;;200;;;;Aguardando coleta
10/09/2007;10/09/2007;;;C07090005101;;;;200;;;;Aguardando coleta
10/09/2007;10/09/2007;;;C07090005292;;;;100;;;;Aguardando coleta
10/09/2007;10/09/2007;;;C07090005373;;;;400;;;;Aguardando coleta
10/09/2007;10/09/2007;;;C07090005454;;;;400;;;;Aguardando coleta
10/09/2007;10/09/2007;;;C07090005616;;;;100;;;;Aguardando coleta
10/09/2007;10/09/2007;10/09/2007;;C07090005705;;;;200;;;;Em trânsito
10/09/2007;10/09/2007;;;C07090005888;;;;300;;;;Aguardando coleta
10/09/2007;10/09/2007;;;C07090005969;;;;100;;;;Aguardando coleta
10/09/2007;10/09/2007;;;C07090006000;;;;200;;;;Aguardando coleta
10/09/2007;10/09/2007;;;C07090006183;;;;200;;;;Aguardando coleta
10/09/2007;10/09/2007;09/11/2007;11/09/2007;C07090006264;;;;100;;;;Encerrada
10/09/2007;10/09/2007;09/11/2007;11/09/2007;C07090006345;;;;500;;;;Encerrada
10/09/2007;10/09/2007;;;C07090006426;;;;200;;;;Aguardando coleta
10/09/2007;10/09/2007;10/09/2007;11/09/2007;C07090006507;;;;200;;;;Encerrada
10/09/2007;10/09/2007;11/09/2007;11/09/2007;C07090006698;;;;100;;;;Encerrada
10/09/2007;10/09/2007;11/09/2007;11/09/2007;C07090006779;;;;200;;;;Encerrada
10/09/2007;11/09/2007;13/09/2007;11/09/2007;C07090006850;;;;100;;;;Encerrada
10/09/2007;11/09/2007;13/09/2007;11/09/2007;C07090006930;;;;400;;;;Encerrada
10/09/2007;10/09/2007;10/09/2007;10/09/2007;C07090007236;;;;200;;;;Encerrada
11/09/2007;11/09/2007;;;C07090007317;;;;200;;;;Aguardando coleta
11/09/2007;11/09/2007;;;C07090007589;;;;200;;;;Aguardando coleta
11/09/2007;11/09/2007;;;C07090007740;;;;40;;;;Aguardando coleta
11/09/2007;11/09/2007;;;C07090007821;;;;50;;;;Aguardando coleta
12/09/2007;12/09/2007;12/09/2007;12/09/2007;C07090007902;;;;70;;;;Encerrada
12/09/2007;12/09/2007;;;C07090010377;;;;400;;;;Aguardando coleta
12/09/2007;12/09/2007;;;C07090010458;;;;500;;;;Aguardando coleta
12/09/2007;12/09/2007;;;C07090010539;;;;500;;;;Aguardando coleta
12/09/2007;09/12/2007;01/10/2008;;C07090010610;;;;500;;;;Em trânsito
12/09/2007;12/09/2007;;;C07090010709;;;;500;;;;Aguardando coleta
12/09/2007;12/09/2007;13/09/2007;;C07090010881;;;;500;;;;Em trânsito
12/09/2007;12/09/2007;13/09/2007;;C07090010962;;;;400;;;;Em trânsito
12/09/2007;12/09/2007;13/09/2007;13/09/2007;C07090011004;;;;300;;;;Encerrada
12/09/2007;12/09/2007;13/09/2007;13/09/2007;C07090011187;;;;40;;;;Encerrada
12/09/2007;12/09/2007;12/09/2007;13/09/2007;C07090011268;;;;400;;;;Encerrada
12/09/2007;12/09/2007;12/09/2007;13/09/2007;C07090011349;;;;1000;;;;Encerrada
12/09/2007;12/09/2007;12/09/2007;13/09/2007;C07090011420;;;;3000;;;;Encerrada
13/09/2007;13/09/2007;13/09/2007;13/09/2007;C07090012159;;;;100;;;;Encerrada
13/09/2007;13/09/2007;13/09/2007;13/09/2007;C07090012310;;;;100;;;;Encerrada
13/09/2007;13/09/2007;13/09/2007;;C07090012400;;;;100;;;;Em trânsito
13/09/2007;13/09/2007;13/09/2007;14/09/2007;C07090012663;;;;500;;;;Encerrada
13/09/2007;13/09/2007;13/09/2007;14/09/2007;C07090012744;;;;400;;;;Encerrada
13/09/2007;13/09/2007;13/09/2007;14/09/2007;C07090012825;;;;400;;;;Encerrada
13/09/2007;13/09/2007;13/09/2007;14/09/2007;C07090012906;;;;500;;;;Encerrada
13/09/2007;13/09/2007;;;C07090013040;;;;500;;;;Aguardando coleta
16/09/2007;16/09/2007;16/09/2007;16/09/2007;C07090013392;;;;500;;;;Encerrada
16/09/2007;16/09/2007;16/09/2007;;C07090013473;;;;300;;;;Em trânsito
16/09/2007;16/09/2007;;;C07090013554;;;;1000;;;;Aprovada
16/09/2007;16/09/2007;16/09/2007;16/09/2007;C07090013716;;;;400;;;;Encerrada
16/09/2007;16/09/2007;16/09/2007;;C07090013805;;;;200;;;;Em trânsito
16/09/2007;16/09/2007;16/09/2007;;C07090013988;;;;500;;;;Em trânsito
17/09/2007;17/09/2007;17/09/2007;17/09/2007;C07090014100;;;;400;;;;Encerrada
17/09/2007;17/09/2007;17/09/2007;17/09/2007;C07090014283;;;;1000;;;;Encerrada
17/09/2007;17/09/2007;;;C07090015840;;;;500;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090015921;;;;300;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090016065;;;;100;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090016146;;;;500;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090016227;;;;500;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090016308;;;;500;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090016499;;;;200;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090016570;;;;500;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090016650;;;;400;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090016731;;;;400;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090016812;;;;200;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090016901;;;;400;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090017037;;;;300;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090017118;;;;400;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090017207;;;;200;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090017380;;;;400;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090017460;;;;400;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090017541;;;;500;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090017622;;;;400;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090017703;;;;400;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090017894;;;;400;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090017975;;;;300;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090018009;;;;200;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090018190;;;;400;;;;Aguardando coleta
17/09/2007;17/09/2007;;;C07090018270;;;;300;;;;Aguardando coleta
17/09/2007;17/09/2007;18/09/2007;18/09/2007;C07090018351;;;;100;;;;Encerrada
17/09/2007;17/09/2007;18/09/2007;;C07090018432;;;;300;;;;Em trânsito
17/09/2007;17/09/2007;18/09/2007;;C07090018513;;;;500;;;;Em trânsito
17/09/2007;17/09/2007;18/09/2007;17/09/2007;C07090018602;;;;400;;;;Encerrada
17/09/2007;17/09/2007;18/09/2007;17/09/2007;C07090018785;;;;300;;;;Encerrada
17/09/2007;17/09/2007;17/09/2007;17/09/2007;C07090018866;;;;400;;;;Encerrada
17/09/2007;17/09/2007;17/09/2007;17/09/2007;C07090018947;;;;300;;;;Encerrada
17/09/2007;17/09/2007;18/09/2007;18/09/2007;C07090019161;;;;100;;;;Encerrada
17/09/2007;17/09/2007;17/09/2007;17/09/2007;C07090019595;;;;400;;;;Encerrada
17/09/2007;17/09/2007;17/09/2007;17/09/2007;C07090019676;;;;300;;;;Encerrada
17/09/2007;17/09/2007;;;C07090019838;;;;400;;;;Aguardando coleta
17/09/2007;17/09/2007;17/09/2007;17/09/2007;C07090019919;;;;300;;;;Encerrada
17/09/2007;17/09/2007;17/09/2007;17/09/2007;C07090020097;;;;500;;;;Encerrada
18/09/2007;18/09/2007;18/09/2007;18/09/2007;C07090020410;;;;200;;;;Encerrada
18/09/2007;18/09/2007;18/09/2007;18/09/2007;C07090020500;;;;400;;;;Encerrada
18/09/2007;19/09/2007;19/09/2007;19/09/2007;C07090020763;;;;100;;;;Encerrada
18/09/2007;18/09/2007;18/09/2007;19/09/2007;C07090020844;;;;80;;;;Encerrada
18/09/2007;18/09/2007;18/09/2007;18/09/2007;C07090021069;;;;80000;;;;Encerrada
19/09/2007;03/10/2007;;;C07090021492;;;;100;;;;Aguardando coleta
19/09/2007;03/10/2007;;;C07090021654;;;;100;;;;Aguardando coleta
19/09/2007;;;;C07090021905;;;;1000;;;;Rejeitada
19/09/2007;;;;C07090022030;;;;2000;;;;Rejeitada
21/09/2007;;;;C07090022545;;;;200;;;;Rejeitada
21/09/2007;;;;C07090022626;;;;200;;;;Rejeitada
21/09/2007;;;;C07090022707;;;;200;;;;Rejeitada
21/09/2007;21/09/2007;21/09/2007;21/09/2007;C07090022898;;;;200;;;;Encerrada
21/09/2007;21/09/2007;29/09/2007;;C07090022979;;;;10000;;;;Em trânsito
24/09/2007;24/09/2007;24/09/2007;29/09/2007;C07090023940;;;;100;;;;Encerrada
24/09/2007;03/10/2007;;;C07090024084;;;;500;;;;Aguardando coleta
25/09/2007;;;;C07090024327;;;;100;;;;Rejeitada
25/09/2007;;;;C07090024408;;;;500;;;;Rejeitada
25/09/2007;25/09/2007;25/09/2007;;C07090024599;;;;50;;;;Em trânsito
26/09/2007;26/09/2007;26/09/2007;26/09/2007;C07090024750;;;;400;;;;Encerrada
26/09/2007;;;;C07090025056;;;;100;;;;Rejeitada
03/10/2007;03/10/2007;;;C07100000140;;;;180;;;;Aguardando coleta
04/10/2007;08/10/2007;;;C07100000492;;;;40;;;;Aguardando coleta
05/10/2007;07/10/2007;;;C07100000573;;;;1000;;;;Aguardando coleta
08/10/2007;08/10/2007;10/10/2007;10/10/2007;C07100000654;;;;1666;;;;Encerrada
08/10/2007;08/10/2007;08/10/2007;10/10/2007;C07100000905;;;;100;;;;Encerrada
08/10/2007;08/10/2007;08/10/2007;;C07100001707;;;;100;;;;Em trânsito
10/10/2007;10/10/2007;11/12/2007;29/12/2007;C07100002517;;;;100;;;;Encerrada
10/10/2007;10/10/2007;11/10/2007;11/09/2007;C07100002606;;;;200;;;;Encerrada
10/10/2007;10/10/2007;11/10/2007;11/10/2007;C07100002789;;;;3000;;;;Encerrada
10/10/2007;10/10/2007;;;C07100002860;;;;1000;;;;Aguardando coleta
10/10/2007;10/10/2007;;;C07100002940;;;;150;;;;Aguardando coleta
10/10/2007;10/10/2007;;;C07100003084;;;;250;;;;Aguardando coleta
10/10/2007;10/10/2007;;;C07100003165;;;;750;;;;Aguardando coleta
10/10/2007;10/10/2007;10/10/2007;11/10/2007;C07100003246;;;;600;;;;Encerrada
10/10/2007;10/10/2007;10/10/2007;;C07100003327;;;;700;;;;Em trânsito
10/10/2007;07/01/2008;;;C07100003670;;;;50;;;;Aguardando coleta
10/10/2007;07/01/2008;;;C07100003750;;;;100;;;;Aguardando coleta
10/10/2007;;;;C07100003831;;;;150;;;;Rejeitada
10/10/2007;;;;C07100003912;;;;200;;;;Rejeitada
10/10/2007;;;;C07100004056;;;;100;;;;Rejeitada
10/10/2007;10/10/2007;11/10/2007;11/10/2007;C07100004137;;;;50;;;;Encerrada
10/10/2007;10/10/2007;11/10/2007;11/10/2007;C07100004218;;;;30;;;;Encerrada
10/10/2007;10/10/2007;11/10/2007;11/10/2007;C07100004307;;;;100;;;;Encerrada
10/10/2007;10/10/2007;11/10/2007;11/10/2007;C07100004480;;;;120;;;;Encerrada
10/10/2007;10/10/2007;11/10/2007;11/10/2007;C07100004560;;;;350;;;;Encerrada
10/10/2007;10/10/2007;11/10/2007;11/10/2007;C07100004641;;;;450;;;;Encerrada
10/10/2007;10/10/2007;11/10/2007;11/10/2007;C07100004722;;;;78;;;;Encerrada
10/10/2007;10/10/2007;11/10/2007;11/10/2007;C07100004803;;;;45;;;;Encerrada
11/10/2007;;;;C07100004994;;;;100;;;;Rejeitada
23/10/2007;23/10/2007;23/10/2007;23/10/2007;C07100005109;;;;40;;;;Encerrada
31/10/2007;;;;C07100005451;;;;50;;;;Em espera de Aprovação
01/11/2007;;;;C07110000185;;;;50;;;;Em espera de Aprovação
01/11/2007;01/11/2007;01/11/2007;13/11/2007;C07110000266;;;;50;;;;Encerrada
01/11/2007;;;;C07110000428;;;;40;;;;Em espera de Aprovação
06/11/2007;;;;C07110000509;;;;100;;;;Em espera de Aprovação
07/11/2007;;;;C07110000770;;;;50;;;;Em espera de Aprovação
07/11/2007;;;;C07110001238;;;;252;;;;Em espera de Aprovação
08/11/2007;;;;C07110001319;;;;50;;;;Em espera de Aprovação
08/11/2007;;;;C07110001408;;;;50;;;;Em espera de Aprovação
08/11/2007;;;;C07110001661;;;;50;;;;Em espera de Aprovação
08/11/2007;14/11/2007;;;C07110001742;;;;50;;;;Aguardando coleta
09/11/2007;09/11/2007;09/11/2007;11/10/2007;C07110001823;;;;100;;;;Encerrada
09/11/2007;09/11/2007;;;C07110001904;;;;800;;;;Aguardando coleta
14/11/2007;14/11/2007;;;C07110002129;;;;800;;;;Aguardando coleta
14/11/2007;14/11/2007;;;C07110002200;;;;90;;;;Aguardando coleta
14/11/2007;16/01/2008;16/01/2008;31/08/2008;C07110002390;;;;40;;;;Encerrada
29/11/2007;29/11/2007;30/11/2007;30/11/2007;C07110002552;;;;60;;;;Encerrada
06/12/2007;;;;C07120000625;;;;50;;;;Em espera de Aprovação
10/12/2007;;;;C07120000897;;;;100;;;;Em espera de Aprovação
10/12/2007;;;;C07120000978;;;;50;;;;Em espera de Aprovação
10/12/2007;;;;C07120001273;;;;40;;;;Em espera de Aprovação
10/12/2007;;;;C07120001354;;;;60;;;;Em espera de Aprovação
11/12/2007;11/12/2007;12/12/2007;12/12/2007;C07120002679;;;;50;;;;Encerrada
11/12/2007;16/01/2008;16/01/2008;;C07120002750;;;;40;;;;Em trânsito
11/12/2007;11/12/2007;12/12/2007;12/12/2007;C07120002830;;;;100;;;;Encerrada
11/12/2007;12/12/2007;12/12/2007;12/12/2007;C07120002911;;;;60;;;;Encerrada
11/12/2007;21/12/2007;21/12/2007;21/12/2007;C07120003136;;;;50;;;;Encerrada
11/12/2007;16/01/2008;16/01/2008;;C07120003217;;;;100;;;;Em trânsito
11/12/2007;16/01/2008;;;C07120003306;;;;65;;;;Aguardando coleta
11/12/2007;;;;C07120003489;;;;100;;;;Em espera de Aprovação
12/12/2007;12/12/2007;13/12/2007;13/12/2007;C07120003640;;;;50;;;;Encerrada
12/12/2007;;;;C07120003721;;;;40;;;;Rejeitada
12/12/2007;;;;C07120003802;;;;41;;;;Rejeitada
12/12/2007;;;;C07120003993;;;;42;;;;Em espera de Aprovação
12/12/2007;;;;C07120004027;;;;43;;;;Em espera de Aprovação
12/12/2007;;;;C07120004108;;;;44;;;;Em espera de Aprovação
12/12/2007;;;;C07120004299;;;;45;;;;Rejeitada
12/12/2007;;;;C07120004370;;;;46;;;;Rejeitada
12/12/2007;13/12/2007;14/12/2007;14/12/2007;C07120004450;;;;60;;;;Encerrada
12/12/2007;13/12/2007;14/12/2007;14/12/2007;C07120004884;;;;70;;;;Encerrada
12/12/2007;13/12/2007;14/12/2007;14/12/2007;C07120004965;;;;41;;;;Encerrada
12/12/2007;13/12/2007;14/12/2007;14/12/2007;C07120005007;;;;80;;;;Encerrada
12/12/2007;;;;C07120005260;;;;100;;;;Em espera de Aprovação
12/12/2007;;;;C07120005341;;;;50;;;;Em espera de Aprovação
12/12/2007;;;;C07120005422;;;;70;;;;Em espera de Aprovação
12/12/2007;;;;C07120005503;;;;45;;;;Em espera de Aprovação
12/12/2007;;;;C07120005694;;;;66;;;;Em espera de Aprovação
12/12/2007;16/01/2008;16/01/2008;;C07120005775;;;;44;;;;Em trânsito
12/12/2007;16/01/2008;16/01/2008;;C07120005856;;;;55;;;;Em trânsito
12/12/2007;09/01/2008;;;C07120005937;;;;55;;;;Aguardando coleta
12/12/2007;08/01/2008;;;C07120006070;;;;63;;;;Aguardando coleta
13/12/2007;14/12/2007;14/12/2007;14/12/2007;C07120006151;;;;100;;;;Encerrada
26/12/2007;08/01/2008;;;C07120007204;;;;100;;;;Aguardando coleta
27/12/2007;27/12/2007;27/12/2007;27/12/2007;C07120007476;;;;120;;;;Encerrada
27/12/2007;27/12/2007;27/12/2007;27/12/2007;C07120007557;;;;120;;;;Encerrada
27/12/2007;;;;C07120007638;;;;100;;;;Rejeitada
03/01/2008;03/01/2008;03/01/2008;03/01/2008;C08010000173;;;;150;;;;Encerrada
04/01/2008;04/01/2008;;;C08010000335;;;;100;;;;Aguardando coleta
08/01/2008;08/01/2008;08/01/2008;08/01/2008;C08010001064;;;;1000;;;;Encerrada
08/01/2008;08/01/2008;07/01/2008;02/01/2008;C08010001145;;;;2000;;;;Encerrada
09/01/2008;01/09/2008;01/07/2008;31/08/2008;C08010001226;;;;250;;;;Encerrada
09/01/2008;09/01/2008;10/01/2008;15/05/2008;C08010001579;;;;1000;;;;Encerrada
09/01/2008;09/01/2008;16/01/2008;;C08010002389;;;;100;;;;Em trânsito
09/01/2008;17/01/2008;;;C08010003199;;;;100;;;;Aprovada
10/01/2008;10/01/2008;16/01/2008;;C08010005302;;;;856;;;;Em trânsito
10/01/2008;10/01/2008;16/01/2008;;C08010006023;;;;520;;;;Em trânsito
10/01/2008;10/01/2008;15/01/2008;15/02/2008;C08010006104;;;;85;;;;Encerrada
10/01/2008;16/01/2008;;;C08010006295;;;;48522;;;;Aguardando coleta
10/01/2008;10/01/2008;21/02/2008;19/02/2008;C08010006376;;;;5222;;;;Encerrada
10/01/2008;10/01/2008;21/02/2008;20/02/2008;C08010006457;;;;564;;;;Encerrada
10/01/2008;01/10/2008;29/01/2008;;C08010006538;;;;90;;;;Em trânsito
16/01/2008;16/01/2008;;;C08010006619;;;;100;;;;Aprovada
17/01/2008;17/01/2008;28/01/2008;;C08010006708;;;;100;;;;Em trânsito
17/01/2008;17/01/2008;30/01/2008;;C08010006880;;;;200;;;;Em trânsito
17/01/2008;17/01/2008;25/01/2008;;C08010006961;;;;300;;;;Em trânsito
17/01/2008;17/01/2008;23/01/2008;;C08010007003;;;;400;;;;Em trânsito
17/01/2008;17/01/2008;28/01/2008;;C08010007186;;;;300;;;;Em trânsito
17/01/2008;17/01/2008;30/01/2008;;C08010007267;;;;400;;;;Em trânsito
17/01/2008;17/01/2008;25/01/2008;;C08010007348;;;;500;;;;Em trânsito
18/01/2008;18/01/2008;;;C08010007429;;;;520;;;;Aprovada
18/01/2008;18/01/2008;28/01/2008;01/03/2008;C08010007500;;;;1200;;;;Encerrada
18/01/2008;18/01/2008;30/01/2008;01/03/2008;C08010007690;;;;300;;;;Encerrada
18/01/2008;18/01/2008;25/01/2008;01/03/2008;C08010007771;;;;500;;;;Encerrada
21/01/2008;21/01/2008;21/01/2008;21/01/2008;C08010007933;;;;500;;;;Encerrada
21/01/2008;21/01/2008;21/01/2008;21/01/2008;C08010008077;;;;600;;;;Encerrada
21/01/2008;21/01/2008;21/01/2008;21/01/2008;C08010008158;;;;700;;;;Encerrada
21/01/2008;21/01/2008;21/01/2008;21/01/2008;C08010008239;;;;800;;;;Encerrada
31/01/2008;;;;C08010009120;;;;100;;;;Em espera de Aprovação
31/01/2008;;;;C08010009200;;;;200;;;;Em espera de Aprovação
31/01/2008;;;;C08010009391;;;;300;;;;Em espera de Aprovação
31/01/2008;;;;C08010009472;;;;400;;;;Em espera de Aprovação
31/01/2008;;;;C08010009553;;;;500;;;;Em espera de Aprovação
15/02/2008;15/02/2008;15/02/2008;15/02/2008;C08020000532;;;;1500;;;;Encerrada
19/02/2008;;;;C08020000702;;;;1000;;;;Em espera de Aprovação
19/02/2008;;;;C08020000885;;;;2000;;;;Em espera de Aprovação
19/02/2008;;;;C08020000966;;;;3500;;;;Em espera de Aprovação
19/02/2008;;;;C08020001008;;;;10000;;;;Em espera de Aprovação
19/02/2008;;;;C08020001180;;;;80;;;;Em espera de Aprovação
27/03/2008;27/03/2008;27/03/2008;27/03/2008;C08030000144;101;ACC BRASIL IND.E COM.DE COMPUTADORES LTDA-ACCEPT ;SP;100;1;Corporativa;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
28/03/2008;28/03/2008;;;C08030000225;101;ACC BRASIL IND.E COM.DE COMPUTADORES LTDA-ACCEPT ;SP;37;1;Corporativa;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Aguardando coleta
28/03/2008;04/07/2008;;;C08030000578;103;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;PR;75;5;Revendedor;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Aguardando coleta
28/03/2008;28/03/2008;30/03/2008;28/04/2008;C08030000659;104;ITAU S/A;SP;40;1;Corporativa;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
28/03/2008;28/03/2008;30/05/2008;;C08030000730;105;Banco Itau;SP;50;1;Corporativa;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Em trânsito
28/03/2008;28/03/2008;28/03/2008;28/03/2008;C08030000810;101;ACC BRASIL IND.E COM.DE COMPUTADORES LTDA-ACCEPT ;SP;35;1;Corporativa;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
02/04/2008;07/04/2008;01/01/2009;;C08040000180;101;ACC BRASIL IND.E COM.DE COMPUTADORES LTDA-ACCEPT ;SP;40;1;Corporativa;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Em trânsito
02/04/2008;04/02/2008;;;C08040000422;101;ACC BRASIL IND.E COM.DE COMPUTADORES LTDA-ACCEPT ;SP;50;1;Corporativa;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Cancelada
14/04/2008;14/04/2008;05/05/2008;;C08040001232;101;ACC BRASIL IND.E COM.DE COMPUTADORES LTDA-ACCEPT ;SP;100;1;Corporativa;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Em trânsito
16/04/2008;16/04/2008;28/04/2008;28/04/2008;C08040002557;101;ACC BRASIL IND.E COM.DE COMPUTADORES LTDA-ACCEPT ;SP;150;1;Corporativa;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
16/04/2008;16/04/2008;05/05/2008;;C08040002638;101;ACC BRASIL IND.E COM.DE COMPUTADORES LTDA-ACCEPT ;SP;250;1;Corporativa;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Em trânsito
16/04/2008;28/04/2008;05/05/2008;;C08040002719;101;ACC BRASIL IND.E COM.DE COMPUTADORES LTDA-ACCEPT ;SP;352;1;Corporativa;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Em trânsito
16/04/2008;16/04/2008;;;C08040002808;101;ACC BRASIL IND.E COM.DE COMPUTADORES LTDA-ACCEPT ;SP;45;1;Corporativa;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Cancelada
18/04/2008;;;;C08040002980;108;Teste coleta;SP;100;1;Corporativa;;Em espera de Aprovação
28/04/2008;28/04/2008;;;C08040003014;101;ACC BRASIL IND.E COM.DE COMPUTADORES LTDA-ACCEPT ;SP;150;1;Corporativa;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Cancelada
28/04/2008;28/04/2008;;;C08040003103;101;ACC BRASIL IND.E COM.DE COMPUTADORES LTDA-ACCEPT ;SP;200;1;Corporativa;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Aguardando coleta
28/04/2008;28/04/2008;;;C08040003286;101;ACC BRASIL IND.E COM.DE COMPUTADORES LTDA-ACCEPT ;SP;400;1;Corporativa;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Aguardando coleta
28/04/2008;28/04/2008;;;C08040003367;101;ACC BRASIL IND.E COM.DE COMPUTADORES LTDA-ACCEPT ;SP;800;1;Corporativa;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Aguardando coleta
