Data Solicitação;Data Aprovação;Data Programada;Data Recebimento;Número Solicitação;Cod. Cliente;Razão Social;UF Cliente;Qtd. Cartuchos;Cód. Categoria;Desc. Categoria;Transportadora;Status
15/09/2009;15/09/2009;21/09/2009;;C09090002559;294;AHESE ENGENHARIA LTDA.;SP;14;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Em trânsito
15/09/2009;15/09/2009;23/09/2009;;C09090002630;134;CD STUDIO;SP;25;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Em trânsito
15/09/2009;15/09/2009;22/09/2009;;C09090002710;118;DISTRIFILM COMERCIAL LTDA;SP;60;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
15/09/2009;15/09/2009;18/09/2009;;C09090002800;297;RZ Assessoria e Inc. de Imoveis Ltda;SP;30;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Em trânsito
15/09/2009;16/09/2009;22/09/2009;;C09090003288;163;cprinter informatica e comercio ltda epp;SP;34;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
16/09/2009;16/09/2009;24/09/2009;;C09090003440;230;PREMIER TECNOLOGIA DA INFORMACAO LTDA  ;PR;300;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
16/09/2009;16/09/2009;24/09/2009;;C09090003520;132;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;RJ;300;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Em trânsito
17/09/2009;17/09/2009;24/09/2009;;C09090003792;152;ALLDORA TECNOLOGIA LTDA;SP;54;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
18/09/2009;18/09/2009;24/09/2009;;C09090003873;119;BIRD SOLUTION LTDA;SP;84;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
18/09/2009;18/09/2009;24/09/2009;;C09090003954;228;FK EQUIPAMENTOS PARA ESCRITÓRIO LTDA.;SP;187;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
18/09/2009;18/09/2009;22/09/2009;;C09090004098;118;DISTRIFILM COMERCIAL LTDA;SP;85;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
21/09/2009;21/09/2009;30/09/2009;;C09090004179;289;Computer Now Informática Ltda;DF;88;9;Empresas / Estados do Centro-Oeste;ATLAS LOGÍSTICA LTDA;Em trânsito
22/09/2009;23/09/2009;29/09/2009;;C09090004250;175;RMTJ IMPRESSOES LTDA;SP;60;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Em trânsito
23/09/2009;24/09/2009;30/09/2009;;C09090004411;171;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;104;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
23/09/2009;24/09/2009;30/09/2009;;C09090004500;132;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;RJ;240;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Em trânsito
23/09/2009;24/09/2009;09/10/2009;;C09090004683;231;PRODUS PRODUTOS E SOLUÇÕES PARA INFORMATICA LTDA;BA;50;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
23/09/2009;24/09/2009;09/10/2009;;C09090004764;231;PRODUS PRODUTOS E SOLUÇÕES PARA INFORMATICA LTDA;BA;21;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
24/09/2009;24/09/2009;09/10/2009;;C09090004845;134;CD STUDIO;SP;25;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Em trânsito
25/09/2009;28/09/2009;06/10/2009;;C09090005060;135;SIMPTEC COMÉRCIO DE MÁQUINAS LTDA;SP;110;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
28/09/2009;28/09/2009;06/10/2009;;C09090005140;221;S/A O Estado de São Paulo;SP;70;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Em trânsito
29/09/2009;29/09/2009;07/10/2009;;C09090005221;194;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;106;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
30/09/2009;30/09/2009;07/10/2009;;C09090005302;275;IDEECON CONSULTORIA EMPESARIAL LTDA;SP;10;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Em trânsito
30/09/2009;30/09/2009;08/10/2009;;C09090005493;128;Prefeitura Municipal da Estancia Turistica de Embu ;sp;25;3;Órgãos Públicos e Empresas Estatais;ATLAS LOGÍSTICA LTDA;Em trânsito
30/09/2009;30/09/2009;08/10/2009;;C09090005574;219;FLC INDUSTRIA E COMERCIO DE PLASTICOS LTDA;SP;70;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Em trânsito
30/09/2009;30/09/2009;07/10/2009;;C09090005655;298;GOLD NUTRITION INDUSTRIA E COMERCIO LTDA;SP;5;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Em trânsito
30/09/2009;30/09/2009;06/10/2009;;C09090005736;299;WOW Indústria e Comércio Ltda.;SP;21;5;Empresas / Estado de São Paulo;ATLAS LOGÍSTICA LTDA;Em trânsito
30/09/2009;30/09/2009;06/10/2009;;C09090005817;119;BIRD SOLUTION LTDA;SP;90;4;Revendedor;ATLAS LOGÍSTICA LTDA;Em trânsito
