Data Solicitação;Data Aprovação;Data Programada;Data Recebimento;Número Solicitação;Cod. Cliente;Razão Social;UF Cliente;Qtd. Cartuchos;Cód. Categoria;Desc. Categoria;Transportadora;Status
04/12/2008;04/12/2008;04/12/2008;04/12/2008;C08120001700;198;INTERPRINT LTDA;SP;10;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
04/12/2008;05/12/2008;15/12/2008;;C08120001964;132;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;RJ;200;3;Órgãos Públicos e Empresas Estatais;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Em trânsito
05/12/2008;05/12/2008;11/12/2008;;C08120002340;201;Transportes e Construções Ltda;MG;20;6;Empresas / Estados RJ; MG e ES;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Em trânsito
08/12/2008;08/12/2008;10/12/2008;;C08120002693;152;ALLDORA TECNOLOGIA LTDA;SP;73;4;Revendedor;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Em trânsito
09/12/2008;09/12/2008;11/12/2008;;C08120002855;163;cprinter informatica e comercio ltda epp;SP;25;4;Revendedor;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Em trânsito
09/12/2008;09/12/2008;09/12/2008;09/12/2008;C08120002936;140;Tribunal de Contas do Estado de São Paulo;SP;19;3;Órgãos Públicos e Empresas Estatais;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
09/12/2008;09/12/2008;09/12/2008;09/12/2008;C08120003070;130;COMPANHIA DO METROPOLITANO DE SÃO PAULO;SP;20;3;Órgãos Públicos e Empresas Estatais;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
09/12/2008;09/12/2008;11/12/2008;;C08120003150;194;Equipa Máquinas e Utensílios para Escritórios Ltda;SP;33;4;Revendedor;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Em trânsito
10/12/2008;10/12/2008;10/12/2008;;C08120003231;152;ALLDORA TECNOLOGIA LTDA;SP;37;4;Revendedor;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Em trânsito
10/12/2008;10/12/2008;12/12/2008;;C08120003312;202;UFFICIO RECURSOS HUMANOS E COMERCIO LTDA;SP;17;2;Usuário Final (à partir de 15 cart. a serem coletados);LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Em trânsito
10/12/2008;10/12/2008;12/12/2008;;C08120003401;175;RMTJ IMPRESSOES LTDA;SP;80;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Em trânsito
10/12/2008;10/12/2008;17/12/2008;;C08120003584;203;Lunes 3 Comércio de Máquinas e Suprimentos Gráficos Ltda;RS;57;7;Empresas / Estados PR; SC e RS;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Em trânsito
10/12/2008;10/12/2008;12/12/2008;;C08120003665;158;ACC BRASIL IND.E COM.DE COMPUTADORES LTDA-ACCEPT ;SP;17;4;Revendedor;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Em trânsito
10/12/2008;11/12/2008;15/12/2008;;C08120003746;148;must eventos e desenvolvimento ltda.;sp;5;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Em trânsito
11/12/2008;11/12/2008;15/12/2008;;C08120003908;118;DISTRIFILM COMERCIAL LTDA;SP;117;4;Revendedor;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Em trânsito
11/12/2008;11/12/2008;15/12/2008;;C08120004041;205;P.S.K. CONSULTORES E AUDITORES S/S LTDA;SP;14;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Em trânsito
11/12/2008;11/12/2008;18/12/2008;;C08120004122;206;FIAT DO BRASIL S/A;MG;16;6;Empresas / Estados RJ; MG e ES;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Em trânsito
11/12/2008;11/12/2008;18/12/2008;;C08120004203;207;Instituto Nacional de Traumatologia e Ortopedia;RJ;36;3;Órgãos Públicos e Empresas Estatais;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Em trânsito
16/12/2008;17/12/2008;22/12/2008;;C08120004475;143;Carmel Comercial Ltda;SP;258;4;Revendedor;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Em trânsito
17/12/2008;17/12/2008;17/12/2008;17/12/2008;C08120004807;143;Carmel Comercial Ltda;SP;424;4;Revendedor;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Encerrada
17/12/2008;17/12/2008;22/12/2008;;C08120004980;204;zol Design Ltda;SP;10;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Em trânsito
19/12/2008;19/12/2008;25/12/2008;;C08120005285;148;must eventos e desenvolvimento ltda.;sp;12;5;Empresas / Estado de São Paulo;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Em trânsito
19/12/2008;22/12/2008;;;C08120005366;132;BANCO DO NACIONAL DO DESENVOLVIMENTO ECONOMICO E SOCIAL;RJ;25;3;Órgãos Públicos e Empresas Estatais;DELTA RECORDS COM. SERV. E ARMAZ.LTDA   ;Aguardando coleta
19/12/2008;22/12/2008;;;C08120005447;119;BIRD SOLUTION LTDA;SP;37;4;Revendedor;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Aguardando coleta
22/12/2008;22/12/2008;;;C08120005528;171;PRINTER FACILITIES LOCAÇÃO DE EQUIPAMENTOS PARA ESCRITÓRIO LTDA;SP;110;4;Revendedor;LEMAR COMER. E TRANSPORTADORA LTDA EPP  ;Aguardando coleta
